,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__max_features,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
318,6.716391817728678,1.108156351639509,0.006396134694417317,0.0018173886634065245,1.0,30,10,10,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-88.65193922748848,-91.82290080278707,-159.31731349168786,-230.19871034152544,-86.78539062524416,-116.59640360104973,-112.326317881421,-133.36720505916833,-70.27188635155383,-92.73637376507959,-92.307015716396,-86.9384447311289,-108.44124102887034,-104.0106135639988,-101.5483511470299,-105.675134121894,30.074188103557812,306,-41.21409032843714,-40.15256995134005,-37.31856226222991,-38.86392321995216,-40.32350072590772,-39.65486445461543,-39.38599966621767,-40.838599860770294,-43.12172864908872,-42.84224074056923,-41.34939489012328,-41.46028496693407,-40.212208152839466,-40.2114632823192,-39.74263254636749,-40.44613757984746,1.4196083021247465
198,4.044905519485473,0.5265707095920901,0.004530747731526692,0.0008838615099894066,0.8,30,10,2,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-84.80638626389987,-82.99261886227038,-161.41328785160982,-204.0476749077793,-103.72507741717966,-110.27166287364207,-132.97134776432728,-113.00552578886251,-52.38364699674404,-72.3108788689008,-85.7966826594054,-68.5617048410287,-90.15756536926492,-80.63681566526893,-96.29134220829087,-95.70935649319891,32.604667830831715,292,-40.58735033246412,-41.70175786902266,-37.38606110847737,-37.811236243435225,-40.723059961317524,-39.56710421999483,-41.442571169136386,-39.913314985412455,-42.01923136752349,-41.84545681302885,-39.708189848564736,-42.66029266022089,-41.130211512472115,-42.181110365184054,-39.63939922635247,-40.55442317884047,1.5024925458847194
165,3.3814606189727785,0.2042986058125906,0.007994890213012695,0.009181452637702092,0.8,10,10,2,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-73.88096522714599,-71.82748793923163,-157.71243810689765,-193.9340576256921,-87.2768713893814,-92.48531867419007,-81.75096160142354,-83.8183197039667,-38.709255643396304,-59.90688734383002,-67.99785667255637,-51.75632224687173,-71.92501503036242,-68.71067385578007,-85.82570296254707,-79.75908773324566,32.98619685285501,249,-41.27175995526727,-41.32120750261133,-39.65952379529857,-38.61687739430538,-41.1013031918949,-39.910570415372284,-40.90465290129409,-40.02493329637208,-43.726269229429086,-43.0108390689636,-41.206976147113586,-42.94011062253429,-42.206754598720295,-42.03118544365527,-39.37074601032983,-41.15358063821079,1.4121683640726226
48,2.779952383041382,0.3587436294269249,0.005463504791259765,0.0018562239062902212,0.5,10,5,10,10,10,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-61.972778497292346,-54.37815926129849,-119.43473854742028,-176.50797001955516,-63.27427909669973,-76.87860135529351,-64.2558209903182,-72.95366517071258,-25.929998010870996,-40.01404886784378,-61.29638071757853,-41.274865776068374,-58.38637631979352,-56.81173907615579,-67.849346261565,-63.62722792502861,29.07920643120609,108,-40.84430771343516,-41.19404814325718,-38.49609325893109,-38.168976314517316,-41.871499224278594,-39.71700137595516,-41.1549531982382,-40.91592560439865,-44.103284944555796,-42.98394248163139,-41.061840509107185,-43.83973227039594,-42.06941242177044,-40.58806542708859,-41.09696421577027,-41.20706980688873,1.6144491227593474
285,6.348685550689697,1.0716179135093211,0.007595252990722656,0.0027508075926283237,1.0,10,10,10,10,20,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-89.34226570250215,-77.34432012216863,-146.19437102428873,-212.74966916241732,-75.46316477586012,-104.16018504628616,-98.90522271377033,-116.08100209174214,-48.008638303528684,-79.79491535422918,-94.73921114914762,-72.67626619267432,-83.79255182314598,-79.80820299891342,-96.72655618628426,-92.24501921765183,30.448850728571056,284,-40.86658349170299,-41.38322659766105,-39.57433336254896,-38.8804316155132,-42.67515261424127,-38.950383166377286,-41.46624597818327,-41.09967231287355,-44.21940224219427,-43.55102616534142,-41.596261586237816,-42.39949982521049,-41.24339802082979,-41.708207218254714,-41.702606736907306,-41.42109539560517,1.449257112060362
251,3.3525994936625163,0.4723751087949552,0.005396413803100586,0.00319801672247192,1.0,5,10,10,10,20,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-61.912651863867154,-50.20328034807507,-110.77182499803023,-160.82683032935057,-52.08329568251061,-75.01585909908454,-61.20301950530113,-71.2847151965814,-23.27609016895843,-36.84070941221013,-53.82688377561069,-36.771366242147096,-53.45443041627975,-51.96857250993696,-62.22842786737639,-59.11603946782476,27.221761974169056,36,-40.99441627408795,-41.886783319802234,-38.60755090332772,-38.63571749114725,-42.602010942775316,-40.325610718410076,-42.18986255444256,-41.62651030868745,-43.39180200191863,-44.31576343436693,-42.6009950479016,-43.198966759769256,-40.08245263050295,-41.84585213811056,-40.92410189242854,-41.5485597611786,1.5935826432327165
242,3.454470078150431,0.6180512298627051,0.00572965939839681,0.0022632660053201643,1.0,5,10,2,10,20,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-54.77966408735358,-53.31012369132926,-125.25272062935285,-170.97899609553969,-86.46114271175945,-75.49307240754982,-58.79423604720161,-68.97080300122745,-23.047282542718726,-36.16967981027527,-53.96086044402282,-38.90597797366692,-57.520307791454115,-51.70400878416528,-62.59084061382815,-61.4424300638652,30.368670189790357,69,-40.79779831273048,-40.82775370808474,-39.01635035925581,-38.45192013435306,-41.076122680478974,-40.06423646678591,-42.69889124596593,-42.16414353305169,-43.76249351440106,-43.9335691175301,-42.3455744322013,-43.254978602573544,-41.80739502984916,-42.33741855902265,-41.537890749068694,-41.605102429690206,1.549008402454298
309,7.293511422475179,1.0149639578408751,0.00532992680867513,0.0015335764879344281,1.0,30,10,2,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-146.04551816344542,-136.06775562862012,-244.68133110236676,-291.56910141309584,-147.1688487418048,-185.1689226820974,-181.27334345126945,-191.2270218625291,-104.17940317636854,-147.01487584657693,-152.52999968302387,-138.79574004409827,-153.4637344701834,-153.98413482985015,-178.49032524561258,-164.17865718656807,38.777335704922265,321,-41.840765540342545,-44.87335621211882,-38.186589628459714,-37.56677630201822,-43.009678566787855,-40.373607713671475,-42.191541306164744,-41.59507648037991,-43.83555607684438,-41.46510585016507,-41.04457258411061,-41.00127725652085,-41.40273034837129,-43.6931287841392,-42.196474503876075,-41.618415810264715,1.8794670135682314
133,3.240068785349528,0.26523473930312086,0.004730335871378581,0.002172955687914979,0.8,5,10,2,10,20,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-54.05728885120607,-49.00713391140597,-117.69962726549943,-176.59935161652788,-73.83921694266095,-72.27778382366284,-68.11467970997612,-65.12856160054952,-21.287787478954687,-34.363318239530045,-54.73225018652975,-36.967631239300694,-56.808819000008654,-51.805919753515106,-60.03730944927918,-59.724143871619994,30.195480742401667,50,-41.477268314063686,-42.12358240243641,-39.242404679367496,-39.367940229878386,-42.01440080766785,-38.88824769078968,-42.51308563069703,-42.04102572202049,-44.41412721403865,-43.1967229668983,-42.2596607863597,-43.442845470501496,-41.82877724612499,-42.289772088761005,-41.29301471353771,-41.75952506420951,1.5038575866251132
143,3.3579632600148517,0.3224066063185706,0.005130116144816081,0.0020920918453581406,0.8,5,10,10,10,20,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-50.28609730528729,-49.51998417601925,-110.42700694809548,-164.59759969394196,-51.27693676434492,-72.33017917045558,-64.69078697885325,-64.25619362181399,-21.826718390280497,-34.50749733968742,-53.777212621575224,-38.21646009638887,-51.43846663524973,-50.8094662630336,-59.805167097671,-57.30378940817853,27.732485948002,16,-41.79293399373519,-41.40166776213412,-38.3773226726365,-39.13262309706307,-41.70810786175216,-39.84996486945908,-42.49889626076013,-42.37385541585604,-44.941593815462994,-43.52985953278178,-41.965498202078855,-43.58470861384179,-42.26288899845381,-42.02247259088442,-41.13178324504558,-41.77161179546302,1.6409341055289637
174,2.2637375354766847,0.17937012414848222,0.003597593307495117,0.0007994060063297316,0.8,10,10,10,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-60.69250595406786,-53.799734077707555,-118.85668827733636,-173.73259974462462,-67.62600175112172,-82.84849208541004,-75.4417706134436,-83.24222772474369,-33.516906455067144,-53.33419359260627,-62.53968796613452,-48.133829250607874,-64.1647414376744,-60.469553995980434,-73.15063421872087,-68.96503764233228,26.913947147212095,170,-42.29960716173726,-42.8789454450626,-39.3508444681208,-39.18479179718889,-41.46226363341846,-40.022208434445965,-40.55664029726803,-41.52040275713421,-44.694823923992715,-43.08730129747033,-42.12704809552473,-44.23503032354878,-41.839620697166794,-42.18269185308138,-41.9644668176236,-41.8271124668523,1.5359614413645886
134,3.212752119700114,0.245107503353296,0.0047974745432535805,0.0012215235570314127,0.8,5,10,2,10,20,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-52.70184443128115,-48.70818317923513,-116.72351210906083,-170.6510881883276,-61.80044090919156,-71.84923065100843,-67.02413306099031,-65.19393022843174,-21.907433082171288,-34.34830820244191,-52.141026694279525,-37.62042769879163,-52.68127097220378,-50.84211939969028,-60.70783132352992,-58.54312276427867,29.195027647001428,31,-43.23046234426323,-42.10559082701044,-38.623597929297866,-39.20282876489877,-41.60352223992807,-39.12973835047482,-42.485306695299684,-42.426885916813646,-43.8064833829243,-43.7495393243619,-42.51367541069714,-43.2095968986322,-42.236075341532626,-41.54655016457343,-41.566312957540084,-41.829077769883206,1.5837775385676545
46,2.005430157979329,0.15333372450607174,0.006129693984985351,0.005119821307506929,0.5,10,5,10,10,5,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-58.64353711921865,-53.511542202774514,-124.48851549735878,-170.45615213162046,-74.26423084965484,-76.35814978879452,-71.50640901111555,-69.53900298586218,-24.691000413012244,-37.54656574029913,-55.837838107041875,-40.670577339190096,-56.13405212436844,-53.838723097984555,-65.39995302816749,-62.87371794659629,29.560841535250805,94,-41.58925603790264,-43.03200964442648,-40.347409528499256,-39.3851834669642,-42.10182519773204,-41.13513010045681,-40.68757535183549,-40.89341529456915,-44.580406061518836,-43.37579060116862,-42.365190277209045,-44.39265000089235,-43.089679049610986,-42.08363393988619,-41.605309606403,-42.044297610605,1.4198029521300632
241,3.351999537150065,0.5667862175323972,0.004263973236083985,0.0008528875900438493,1.0,5,10,2,10,20,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-56.107519433273616,-53.68625620301218,-122.24642470312267,-174.1357235398215,-77.17322170302354,-77.77871412679795,-76.11242143940827,-71.41683178700177,-23.472926682571664,-38.216354429387856,-57.95030565133082,-40.1498051077132,-54.963331138741026,-53.37527846331113,-61.50179282601175,-62.69392604230564,30.115961135791984,92,-42.76714964197919,-42.53210280047044,-38.678133270787875,-39.83363978179424,-42.3067700819423,-39.50126775336596,-42.055966727455996,-41.971288904018536,-45.00039431792431,-43.493203396749585,-41.79605844806606,-43.60289058564266,-42.80663265061411,-42.4656129877451,-41.91009756592583,-42.04808059429881,1.5837724008487843
25,3.266518974304199,0.3055225271392124,0.004530843098958333,0.0011463329400315692,0.5,5,10,2,10,20,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-47.54271715549387,-46.12056678435229,-112.61020614223716,-160.65294451412797,-56.51450137558171,-69.2134748521897,-55.54813930715553,-63.16629499430711,-19.767753733753505,-32.01175706659747,-51.873094529718195,-35.338948107326175,-48.91290894487834,-51.45403547867269,-58.4740009768877,-55.23186981956051,27.976930351226347,6,-42.100617899075644,-42.920907476374495,-39.08921677183146,-39.68156951180248,-42.55500626693737,-39.839330018416874,-42.725862615168545,-41.887560642872245,-45.115958347668126,-43.35455473381037,-42.588702175424416,-44.31118692357596,-42.62761734229933,-41.96952396747439,-41.34531740326438,-42.14086213973307,1.5912259220280567
142,3.32275128364563,0.43094706699250096,0.00513002077738444,0.00230396622071192,0.8,5,10,10,10,20,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.8}",-55.3903657082901,-53.27730698582898,-111.13529957333594,-168.2602108109384,-52.75592945952403,-72.68293691792076,-62.03823675680822,-65.90119998541303,-23.83203586477784,-35.898030911841936,-52.007808459331976,-37.47481321701112,-52.960709912043,-51.79153739937753,-61.49913905890776,-58.46736751415578,27.872585403467767,28,-41.832865142919886,-42.60540344477552,-38.932764790368005,-39.94540474773861,-42.41718277406033,-40.357860204466036,-42.15750634921658,-42.507102237767185,-44.98509171500037,-43.86342728815685,-41.796632292816774,-43.849376923086524,-42.227044435498996,-42.71750466439816,-41.96430121278869,-42.1439645482039,1.4894697773923935
263,1.6920229911804199,0.2706800741726186,0.0049305915832519535,0.004888613013322292,1.0,10,5,10,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-64.3719030722767,-58.91645436060897,-126.96382434848269,-195.14261967212514,-71.96471826137481,-85.67354099747809,-70.76895498116032,-83.21907656461153,-31.10158229117738,-48.434280545761865,-65.6501995470514,-46.86877419556184,-64.28692680052862,-65.85615479985553,-74.66026507630411,-70.68212748140486,31.005476567644344,189,-41.72326969651529,-41.92035472206025,-38.87243881947731,-40.53651797353203,-43.07642930301873,-40.08153859918764,-44.58762210030555,-40.40942620278282,-44.43699843957518,-42.72076975342123,-43.3769394954428,-43.87301081184775,-44.14941652568785,-41.57706563096999,-41.50367462061363,-42.1896981796292,1.6820478396034197
26,3.3326781590779624,0.35050046128958207,0.004330603281656901,0.0009422126441586164,0.5,5,10,2,10,20,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 1.0}",-49.443775914740016,-44.94545738132224,-108.38029578871172,-162.19417108301633,-53.62174183510915,-69.24206363715572,-55.873178039492664,-63.016756902009206,-19.725531515697877,-32.11189163879474,-51.70903597456409,-34.19931579297588,-50.363658673586734,-49.05915736431578,-55.89380303847342,-54.61582038222452,27.7031488555964,3,-42.79856309711598,-43.40658477285007,-38.69050236997291,-39.793313313661365,-42.723235116230605,-39.827919622292825,-42.23219779107105,-42.26478076441326,-45.1790996568257,-44.160684228802474,-42.63285163502638,-44.390588265258074,-43.1929088413559,-42.26283442948717,-41.732210616129315,-42.352551634699545,1.720339704533432
